Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Organization Description,Organization Industries,Organization Location,Organization Website,Organization Revenue Range,Funding Status,Investor Names
Seed Round - Deepnote,https://www.crunchbase.com/funding_round/deepnote-seed--64320c57,Deepnote,https://www.crunchbase.com/organization/deepnote,Seed,,,,2019-08-01,,,,Deepnote is a collaboration platform for data scientists.,"Analytics, Artificial Intelligence, Big Data, Cloud Data Services, Machine Learning, PaaS","San Francisco, California, United States, North America",https://www.deepnote.com/,,Seed,Y Combinator
Seed Round - MyPetrolPump,https://www.crunchbase.com/funding_round/mypetrolpump-seed--db6605dc,MyPetrolPump,https://www.crunchbase.com/organization/mypetrolpump,Seed,1620000,USD,1620000,2019-07-29,,,,MyPetrolPump provides doorstep delivery of fuels like diesel and petrol in specialized tamper proof miniature tanks.,"Delivery Service, Fuel, Retail","Bangalore, Karnataka, India, Asia",https://mypetrolpump.com/,Less than $1M,Seed,"Venture Highway, Y Combinator"
Seed Round - AllSome,https://www.crunchbase.com/funding_round/5688-global-limited-seed--b2bb512e,AllSome,https://www.crunchbase.com/organization/5688-global-limited,Seed,1940000,USD,1940000,2019-07-26,,,,AllSome is a parcel tracking system that provides e-commerce fulfillment and logistic solutions for online sellers.,"E-Commerce, Freight Service, Logistics, Packaging Services, Supply Chain Management","Shenzhen, Guangdong, China, Asia",http://www.allsome.my,$1M to $10M,Seed,"500 Startups, East Ventures, SOSV, Y Combinator"
Seed Round - FeaturePeek,https://www.crunchbase.com/funding_round/featurepeek-seed--1a697dde,FeaturePeek,https://www.crunchbase.com/organization/featurepeek,Seed,150000,USD,150000,2019-07-26,,,,Supercharged deployment previews for all,"Developer Tools, Internet, SaaS, Software, Web Development","San Francisco, California, United States, North America",https://featurepeek.com,$1M to $10M,Seed,Y Combinator
Series B - Drip Capital,https://www.crunchbase.com/funding_round/drip-capital-series-b--3121bc72,Drip Capital,https://www.crunchbase.com/organization/drip-capital,Series B,25000000,USD,25000000,2019-07-24,,,,Drip Capital offers trade financing product targeted towards SMEs in developing markets.,"Blockchain, Finance, Financial Services, FinTech","Palo Alto, California, United States, North America",https://www.dripcapital.com/,$10M to $50M,Early Stage Venture,"Abstract Ventures, Accel, Bragiel Brothers, GC1 Ventures, Sequoia Capital India, Wing Venture Capital, Y Combinator"
Series C - Benchling,https://www.crunchbase.com/funding_round/benchling-series-c--70949694,Benchling,https://www.crunchbase.com/organization/benchling,Series C,34500000,USD,34500000,2019-07-24,,,,Benchling is a cloud-based software platform for biology researchers and research and development organizations.,"Biotechnology, Enterprise Software, Life Science, Software","San Francisco, California, United States, North America",http://www.benchling.com,$1M to $10M,Late Stage Venture,"Benchmark, Lead Edge Capital, Menlo Ventures, Thrive Capital, Y Combinator"
Series A - Muzmatch,https://www.crunchbase.com/funding_round/muzmatch-series-a--be6fadd5,Muzmatch,https://www.crunchbase.com/organization/muzmatch,Series A,7000000,USD,7000000,2019-07-23,,,,Muzmatch is the worlds biggest dating app for Muslims looking for their life partner. Backed by Y Combinator S17.,"Apps, Dating, Mobile Apps","London, England, United Kingdom, Europe",https://muzmatch.com/,$1M to $10M,Early Stage Venture,"Luxor Capital Group, Y Combinator"
Seed Round - VertoFX,https://www.crunchbase.com/funding_round/vertofx-seed--038a6c80,VertoFX,https://www.crunchbase.com/organization/vertofx,Seed,2100000,USD,2100000,2019-07-19,,,,VertoFX is a B2B currency exchange marketplace for international businesses.,"Finance, FinTech, Marketplace, Payments, Small and Medium Businesses","Palo Alto, California, United States, North America",https://www.vertofx.com/,$1M to $10M,Seed,"ACE & Company, ADV, Oyster Ventures, Y Combinator"
Pre Seed Round - Rent the Backyard,https://www.crunchbase.com/funding_round/rentthebackyard-pre-seed--722b09a6,Rent the Backyard,https://www.crunchbase.com/organization/rentthebackyard,Pre-Seed,,,,2019-07-19,,,,Rent the Backyard builds backyard homes 40% more efficiently with cross laminated timber (CLT).,"Building Material, Construction, Property Development, Real Estate","Oakland, California, United States, North America",https://www.rentthebackyard.com/,,Seed,Y Combinator
Series A - Tempo,https://www.crunchbase.com/funding_round/trainwithpivot-series-a--c59611fb,Tempo,https://www.crunchbase.com/organization/trainwithpivot,Series A,17000000,USD,17000000,2019-07-18,,,,"Tempo is a home fitness platform, combining equipment, training guidance and social motivation with 3D sensors and artificial intelligence.","3D Technology, Artificial Intelligence, Fitness, Machine Learning, Wellness","San Francisco, California, United States, North America",https://www.tempo.fit/,$1M to $10M,Early Stage Venture,"Bling Capital, Bradley Horowitz, DCM Ventures, Founders Fund, Khosla Ventures, SignalFire, Y Combinator"
Series A - Momentus,https://www.crunchbase.com/funding_round/momentus-space-series-a--7b8767da,Momentus,https://www.crunchbase.com/organization/momentus-space,Series A,25500000,USD,25500000,2019-07-17,,,,Momentus offers the infrastructure services necessary to enable enterprise and human existence to flourish in space.,"Aerospace, Space Travel, Transportation","Santa Clara, California, United States, North America",http://momentus.space/,$1M to $10M,Early Stage Venture,"ACE & Company, Drake Management, Lerner Enterprises, Liquid 2 Ventures, Mountain Nazca, Neue Fund, Prime Movers Lab, Quiet Capital, University of Wyoming Foundation, Y Combinator"
Seed Round - Berbix,https://www.crunchbase.com/funding_round/berbix-seed--a51eb4d2,Berbix,https://www.crunchbase.com/organization/berbix,Seed,2500000,USD,2500000,2019-07-17,,,,Berbix develops identity verification software that uses machine learning techniques to instantly spot fraud.,"Developer APIs, Fraud Detection, Identity Management, Internet, Machine Learning, SaaS, Software","San Francisco, California, United States, North America",https://www.berbix.com,Less than $1M,Early Stage Venture,"Dream Machine, Fika Ventures, Initialized Capital, Liquid 2 Ventures, Y Combinator"
Series B - Notable Labs,https://www.crunchbase.com/funding_round/notable-labs-2-series-b--4c0cfe3f,Notable Labs,https://www.crunchbase.com/organization/notable-labs-2,Series B,40000000,USD,40000000,2019-07-16,,,,Notable Labs provides personalized drug combination testing service for cancer patients.,"Biotechnology, Health Care","Foster City, California, United States, North America",http://www.notablelabs.com,Less than $1M,,"11.2 Capital, Alumni Ventures Group, B Capital Group, First Round Capital, Founders Fund, Industry Ventures, Lifeforce Capital, Westwood Ventures, Y Combinator"
Series A - Substack,https://www.crunchbase.com/funding_round/substack-series-a--d8cf9206,Substack,https://www.crunchbase.com/organization/substack,Series A,15300000,USD,15300000,2019-07-16,,,,Substack is a subscription-based newsletter publishing platform for independent writers.,"Content, Media and Entertainment, News, Publishing, Subscription Service","San Francisco, California, United States, North America",https://www.substack.com/,$10M to $50M,Early Stage Venture,"Andreessen Horowitz, Y Combinator"
Seed Round - Digi-Prex,https://www.crunchbase.com/funding_round/digi-prex-seed--64133008,Digi-Prex,https://www.crunchbase.com/organization/digi-prex,Seed,150000,USD,150000,2019-07-15,,,,Holistic Platform for Chronic Disease Management,"Delivery, E-Commerce, Health Care, Health Insurance, Hospital, Information Technology, Pharmaceutical","San Francisco, California, United States, North America",http://www.digi-prex.com/,,Seed,Y Combinator
Series A - GetAccept,https://www.crunchbase.com/funding_round/getaccept-series-a--f40f8f11,GetAccept,https://www.crunchbase.com/organization/getaccept,Series A,7000000,USD,7000000,2019-07-11,,,,GetAccept is an all-in-one sales enablement solution that assists B2B sales reps in closing remote deals.,"Direct Sales, Document Management, E-Signature, Enterprise Software, SaaS, Sales, Sales Automation","San Francisco, California, United States, North America",https://www.getaccept.com,$1M to $10M,Early Stage Venture,"BootstrapLabs, DN Capital, Peter Sterky, Y Combinator"
Seed Round - Dataform,https://www.crunchbase.com/funding_round/dataform-seed--3f3499f9,Dataform,https://www.crunchbase.com/organization/dataform,Seed,2000000,USD,2000000,2019-07-10,,,,Dataform manages data pipelines in data warehouse.,"Big Data, Developer Platform, Software","London, England, United Kingdom, Europe",https://dataform.co/,,M&A,"LocalGlobe, Tribe Capital, Y Combinator"
Seed Round - 54gene,https://www.crunchbase.com/funding_round/54gene-seed--b1c349d2,54gene,https://www.crunchbase.com/organization/54gene,Seed,4500000,USD,4500000,2019-07-02,,,,54gene is a healthcare startup that offers a genetics testing platform.,"Biotechnology, Genetics, Health Care, Life Science","Washington, District of Columbia, United States, North America",https://www.54gene.com/,,Early Stage Venture,"Aera VC, Better Ventures, Erik Peterson, Fifty Years, Gabriel Jarrosson, Hack VC, KdT Ventures, Microtraction, Pioneer Fund, Techammer, Y Combinator"
Series A - Tara AI,https://www.crunchbase.com/funding_round/tara-series-a--671254e8,Tara AI,https://www.crunchbase.com/organization/tara,Series A,10000000,USD,10000000,2019-07-01,,,,"Tara AI is the smart Jira alternative, designed to help modern teams plan and deliver on their product development.","Artificial Intelligence, Developer Tools, Enterprise Software, Information Technology, Machine Learning, SaaS, Software, Software Engineering","San Jose, California, United States, North America",https://tara.ai/,$1M to $10M,Early Stage Venture,"AAF Management Ltd., Alumni Ventures Group, Aspect Ventures, Dubai Angel Investors, Moment Ventures, Slack Fund, Y Combinator"
Seed Round - lastbit,https://www.crunchbase.com/funding_round/lastbit-seed--fe290be5,lastbit,https://www.crunchbase.com/organization/lastbit,Seed,1500000,USD,1500000,2019-07-01,,,,"A global payment network for near instant, low fee transactions","Bitcoin, FinTech, Payments","San Francisco, California, United States, North America",https://lastbit.io,$1M to $10M,Seed,"Artesian VC, Berkeley SkyDeck, Charlie Lee, Fulgur Ventures, Y Combinator"
Series B - Bus.com,https://www.crunchbase.com/funding_round/busdotcom-series-b--321997a5,Bus.com,https://www.crunchbase.com/organization/busdotcom,Series B,19600000,CAD,14967979,2019-06-27,,,,Bus.com is a bus rental platform that allows its clients to plan and book group transportation online.,"Apps, Car Sharing, Transportation, Travel","Montréal, Quebec, Canada, North America",https://www.bus.com/,$1M to $10M,Early Stage Venture,"Autotech Ventures, BDC Venture Capital, BMW i Ventures, Cycle Capital, Jackson Square Ventures, Real Ventures, Y Combinator"
Series F - Monzo,https://www.crunchbase.com/funding_round/monzo-series-f--1f69c77e,Monzo,https://www.crunchbase.com/organization/monzo,Series F,113000000,GBP,143399377,2019-06-25,1887000000,GBP,2394642701,Monzo is a digital-only bank platform and marketplace that allows customers to access a range of products and services.,"Banking, Finance, Financial Services, FinTech, Marketplace","London, England, United Kingdom, Europe",https://monzo.com/,$10M to $50M,Late Stage Venture,"Accel, Future Fifty, General Catalyst, Goodwater Capital, Latitude, Orange Ventures, Passion Capital, Stripe, Thrive Capital, Y Combinator"
Series A - Breadfast,https://www.crunchbase.com/funding_round/breadfast-series-a--e6df46d0,Breadfast,https://www.crunchbase.com/organization/breadfast,Series A,2000000,USD,2000000,2019-06-25,,,,Breadfast delivers fresh bread and breakfast items to customers' doorsteps every morning,"Bakery, Delivery Service, Food and Beverage, Food Delivery, Logistics","Cairo, Al Qahirah, Egypt, Africa",https://www.breadfast.com/,Less than $1M,Early Stage Venture,"500 Startups, Ahmed El Sewedy, Y Combinator"
Seed Round - Termius,https://www.crunchbase.com/funding_round/termius-seed--15e6ec7d,Termius,https://www.crunchbase.com/organization/termius,Seed,2735000,USD,2735000,2019-06-21,,,,"Termius allows the user to organize hosts into groups, using end-to-end encryption to ensure the data remains safe and secure.","Information Technology, Mobile","Takapuna, Auckland, New Zealand, Oceania",https://termius.com/,$1M to $10M,Seed,"Initialized Capital, Liquid 2 Ventures, S28 Capital, Y Combinator"
Seed Round - Nowports,https://www.crunchbase.com/funding_round/nowports-seed--9c40c1b7,Nowports,https://www.crunchbase.com/organization/nowports,Seed,8450000,USD,8450000,2019-06-21,,,,Nowports is a digital freight forwarder that helps companies improve import process.,"Air Transportation, Artificial Intelligence, Logistics, Marine Transportation, Transportation","Monterrey, Nuevo Leon, Mexico, North America",https://nowports.com/,$1M to $10M,Seed,"Base10 Partners, Broadhaven Capital Partners, Monashees, Partech, Paul Buchheit, Sean Behr, Soma Capital, Tekton Ventures, Y Combinator"
Seed Round - Latchel,https://www.crunchbase.com/funding_round/latchel-seed--dddc03ce,Latchel,https://www.crunchbase.com/organization/latchel,Seed,2300000,USD,2300000,2019-06-19,,,,Latchel helps property managers with maintenance and work orders improving the experience with vendors.,"Building Maintenance, Property Management, Real Estate, Rental Property","Seattle, Washington, United States, North America",https://latchel.com/,$1M to $10M,,Y Combinator
Series B - Bitrise,https://www.crunchbase.com/funding_round/bitrise-series-b--582dba7d,Bitrise,https://www.crunchbase.com/organization/bitrise,Series B,20000000,USD,20000000,2019-06-19,,,,"Bitrise is a platform for mobile app development, enabling tens of thousands of developers to automate integration, testing, and deployment","Android, Apps, Developer Platform, Developer Tools, iOS, Mobile Apps, PaaS","Budapest, Budapest, Hungary, Europe",https://www.bitrise.io/,Less than $1M,Early Stage Venture,"Fiedler Capital, Oktogon Ventures, OpenOcean, Partech, Y Combinator, Zobito"
Series B - Mattermost,https://www.crunchbase.com/funding_round/mattermost-series-b--bfcf9d32,Mattermost,https://www.crunchbase.com/organization/mattermost,Series B,50000000,USD,50000000,2019-06-19,,,,Mattermost provides enterprise-grade messaging solutions for organizations on an open-source platform.,"File Sharing, Information Services, Information Technology, Messaging, SaaS, Software","Palo Alto, California, United States, North America",https://mattermost.com/,$10M to $50M,Early Stage Venture,"Battery Ventures, Redpoint, S28 Capital, Y Combinator"
Series C - Razorpay,https://www.crunchbase.com/funding_round/razorpay-series-c--a0b62a96,Razorpay,https://www.crunchbase.com/organization/razorpay,Series C,75000000,USD,75000000,2019-06-18,375000000,USD,375000000,"Razorpay is a platform that enables businesses to accept, process, and disburse payments.","Financial Services, FinTech, Payments, Software","Bangalore, Karnataka, India, Asia",https://razorpay.com/,$10M to $50M,Late Stage Venture,"Ribbit Capital, Sequoia Capital India, Tiger Global Management, Y Combinator"
Seed Round - SPATE,https://www.crunchbase.com/funding_round/spate-seed--9b812726,SPATE,https://www.crunchbase.com/organization/spate,Seed,1800000,USD,1800000,2019-06-17,,,,Trends prediction for marketers,"Artificial Intelligence, Beauty, Fashion, Food and Beverage, Machine Learning, Predictive Analytics","New York, New York, United States, North America",https://spate.nyc,Less than $1M,Seed,"Avrhm Capital, Initialized Capital, Kima Ventures, Lightspeed Venture Partners, Y Combinator"
Series B - Soomgo,https://www.crunchbase.com/funding_round/brave-mobile-series-b--00ee45c0,Soomgo,https://www.crunchbase.com/organization/brave-mobile,Series B,12500000,USD,12500000,2019-06-17,,,,"Soomgo is a local service marketplace that helps service providers such as movers, piano teachers and event planners find new customers.","Marketplace, Professional Services, Service Industry","Seoul, Seoul-t'ukpyolsi, South Korea, Asia",https://soomgo.com,$1M to $10M,Early Stage Venture,"Atinum Investment, Devsisters Ventures, ID Ventures, IMM, Strong Ventures, TBT, Y Combinator"
Seed Round - Tenderd,https://www.crunchbase.com/funding_round/tenderd-seed--ba8949ad,Tenderd,https://www.crunchbase.com/organization/tenderd,Seed,5800000,USD,5800000,2019-06-11,,,,Tenderd helps contractors procure and manage quality construction machinery as and when they need it.,"Construction, Machinery Manufacturing","Dubai, Dubai, United Arab Emirates, Asia",https://www.tenderd.com/,$1M to $10M,Seed,"ACE & Company, BECO Capital, Dynamo, Global Founders Capital, Justin Mateen, Matt Mickiewicz, Paul Buchheit, Paul Graham, Peter Thiel, Soma Capital, VentureSouq, Y Combinator"
Series C - Brex,https://www.crunchbase.com/funding_round/brex-series-c--6dfc8691,Brex,https://www.crunchbase.com/organization/brex,Series C,100000000,USD,100000000,2019-06-11,2500000000,USD,2500000000,"Brex is the financial OS for growing companies, with credit cards, cash management, and controls in a single account.","Accounting, Banking, Credit Cards, Finance, Financial Services, FinTech, Life Science","San Francisco, California, United States, North America",https://brex.com,$10M to $50M,Late Stage Venture,"DST Global, Greenoaks Capital, Human Capital, IVP, Kleiner Perkins, Ribbit Capital, Sriram Krishnan, Y Combinator"
Seed Round - Raptor Maps,https://www.crunchbase.com/funding_round/raptor-maps-seed--00c87016,Raptor Maps,https://www.crunchbase.com/organization/raptor-maps,Seed,,,,2019-06-10,,,,Raptor Maps develops software solutions for managing solar PV assets with drones.,"Asset Management, Computer Vision, Data Visualization, Drones, Energy, Software, Solar","Somerville, Massachusetts, United States, North America",http://www.raptormaps.com/,Less than $1M,Early Stage Venture,"Blue Bear Capital, Congruent Ventures, Powerhouse Ventures, Struck Capital, Y Combinator"
Pre Seed Round - Sable,https://www.crunchbase.com/funding_round/sable-pre-seed--93d9823d,Sable,https://www.crunchbase.com/organization/sable,Pre-Seed,,,,2019-06-10,,,,Digital bank that welcomes credit worthy internationals in the U.S,"Financial Services, FinTech","New York, New York, United States, North America",http://sablecard.com,$1M to $10M,Seed,"AltaIR Capital, Louis Beryl, Y Combinator"
Series A - OkCredit,https://www.crunchbase.com/funding_round/okcredit-india-series-a--573d9c83,OkCredit,https://www.crunchbase.com/organization/okcredit-india,Series A,15500000,USD,15500000,2019-06-10,,,,OkCredit simplifies credit account management for shop owners and their customers.,"Finance, Financial Exchanges, Financial Services, FinTech, Personal Finance","Faridabad, Haryana, India, Asia",https://www.okcredit.in/,$1M to $10M,Early Stage Venture,"5Y Capital, Lightspeed India Partners, Tiger Global Management, Venture Highway, Y Combinator"
Series A - Platzi,https://www.crunchbase.com/funding_round/platzi-series-a--efb93179,Platzi,https://www.crunchbase.com/organization/platzi,Series A,6000000,USD,6000000,2019-06-07,,,,"Platzi is an effective online education platform that offers classes on marketing, programming, business, and design.","Education, Edutainment, Recruiting, Training","Mountain View, California, United States, North America",https://platzi.com,Less than $1M,Early Stage Venture,"500 Startups, Foundation Capital, Mountain Nazca, Omidyar Network, Y Combinator"
Seed Round - Legacy,https://www.crunchbase.com/funding_round/legacy-seed--48e8e4e6,Legacy,https://www.crunchbase.com/organization/legacy,Seed,1500000,USD,1500000,2019-06-06,,,,"Legacy is a digital fertility clinic for men, founded at Harvard and backed by Y Combinator, Bain Capital Ventures, and Section 32.","Fertility, Genetics, Health Care, Men's, Personal Health","Cambridge, Massachusetts, United States, North America",https://www.givelegacy.com,$1M to $10M,Early Stage Venture,"Alumni Ventures Group, Bain Capital Ventures, Kingsley Advani, Section 32, Tribe Capital, Y Combinator"
Series A - Zyper,https://www.crunchbase.com/funding_round/zyper-series-a--d6ed6ca8,Zyper,https://www.crunchbase.com/organization/zyper,Series A,6500000,USD,6500000,2019-06-06,,,,"Zyper is a machine learning-led community marketing software that helps brands connect with their fans, and fans connect with each other.","Advertising Platforms, Brand Marketing, Computer Vision, Loyalty Programs, Machine Learning, Software","San Francisco, California, United States, North America",http://zyper.com,$10M to $50M,Early Stage Venture,"Forerunner Ventures, Talis Capital, Y Combinator"
Seed Round - Cocoon,https://www.crunchbase.com/funding_round/cocoon-8ab2-seed--13e37c4d,Cocoon,https://www.crunchbase.com/organization/cocoon-8ab2,Seed,3000000,USD,3000000,2019-06-04,,,,Cocoon is a dedicated space for the most important people in your life.,"Internet, Messaging, Social Media","San Francisco, California, United States, North America",http://cocoon.com/,,Seed,"Advancit Capital, Foundation Capital, Lerer Hippeau, Norwest Venture Partners, Shrug Capital, Susa Ventures, SV Angel, Y Combinator"
Pre Seed Round - Gotrade,https://www.crunchbase.com/funding_round/gotrade-pre-seed--b4624baf,Gotrade,https://www.crunchbase.com/organization/gotrade,Pre-Seed,150000,USD,150000,2019-06-01,2000000,USD,2000000,Gotrade enables anyone in the world to invest commission free in fractional US stocks.,"Financial Services, FinTech, Internet, Trading Platform","Singapore, Central Region, Singapore, Asia",https://heygotrade.com/,,Seed,Y Combinator
Seed Round - Genecis,https://www.crunchbase.com/funding_round/genecis-envirotech-seed--5b754001,Genecis,https://www.crunchbase.com/organization/genecis-envirotech,Seed,2280000,CAD,1685148,2019-06-01,8500000,USD,8500000,Genecis is an early-stage organic waste processing startup that uses biotechnology to convert waste into high value materials.,"Biotechnology, CleanTech, Waste Management","Scarborough, Ontario, Canada, North America",http://genecis.co/,$1M to $10M,Seed,"GCI Capital, Globalive Capital, Liquid 2 Ventures, Sunhope Capital, Sustainable Development Technology Canada, Y Combinator"
Pre Seed Round - Cloosiv,https://www.crunchbase.com/funding_round/cloosiv-pre-seed--8922aef7,Cloosiv,https://www.crunchbase.com/organization/cloosiv,Pre-Seed,325000,USD,325000,2019-06-01,,,,"Cloosiv offers an order-ahead app for coffee shops, cafes and bakeries.","Coffee, E-Commerce Platforms, Food and Beverage","Charlotte, North Carolina, United States, North America",https://www.cloosiv.com,$1M to $10M,M&A,"Lachy Groom, Laura Behrens Wu, Y Combinator"
Seed Round - Zaraz,https://www.crunchbase.com/funding_round/sweeps-10ae-seed--f133220b,Zaraz,https://www.crunchbase.com/organization/sweeps-10ae,Seed,,,,2019-06-01,,,,"Zaraz makes any website 40% faster with a single line of code, by optimizing how it loads third-party tools. Formerly Sweeps, YCW20.","Analytics, Big Data, Information Technology, Internet, Marketing, Mobile, Software, Web Development","San Francisco, California, United States, North America",https://zaraz.com,Less than $1M,Seed,"F2 Capital, Y Combinator"
Pre Seed Round - Datasaur,https://www.crunchbase.com/funding_round/datasaur-pre-seed--4bff7b14,Datasaur,https://www.crunchbase.com/organization/datasaur,Pre-Seed,1250000,USD,1250000,2019-05-24,,,,Datasaur develops productive tools designed for data labeling needs.,"Artificial Intelligence, Information Technology, Productivity Tools","Sunnyvale, California, United States, North America",https://www.datasaur.ai,$1M to $10M,Seed,"Calvin French-Owen, GDP Venture, Nick Candito, Y Combinator"
Series A - Modern Health,https://www.crunchbase.com/funding_round/modern-health-series-a--48f2a3bc,Modern Health,https://www.crunchbase.com/organization/modern-health,Series A,9000000,USD,9000000,2019-05-23,,,,"Modern Health is a mental well-being platform for innovative companies offering therapy, coaching, and self-guided courses all in one app.","Health Care, mHealth, Therapeutics, Wellness","San Francisco, California, United States, North America",https://www.modernhealth.com,$10M to $50M,Late Stage Venture,"Afore Capital, Jared Leto, Kleiner Perkins, Y Combinator"
Series B - Instawork,https://www.crunchbase.com/funding_round/instawork-series-b--8c11f841,Instawork,https://www.crunchbase.com/organization/instawork,Series B,18000000,USD,18000000,2019-05-22,,,,Instawork is the on-demand staffing app for gig workers and hospitality businesses.,"Hospitality, Internet, Marketplace, Mobile Apps, Recruiting","San Francisco, California, United States, North America",https://www.instawork.com,Less than $1M,Early Stage Venture,"Benchmark, Burst Capital, GV, Spark Capital, SV Angel, Tuesday Capital, Y Combinator"
Series A - Pop Meals (previously dahmakan),https://www.crunchbase.com/funding_round/dah-makan-series-a--591ff701,Pop Meals (previously dahmakan),https://www.crunchbase.com/organization/dah-makan,Series A,5000000,USD,5000000,2019-05-22,,,,Pop Meals is a food delivery service that utilizes artificial intelligence in logistics and cooking automation.,"Artificial Intelligence, Consumer Goods, Food and Beverage, Food Delivery, Logistics, Robotics","Kuala Lumpur, Kuala Lumpur, Malaysia, Asia",https://popmeals.com.my/,$1M to $10M,Early Stage Venture,"Atami Capital, InnoStart Capital, Partech, UpHonest Capital, Y Combinator"
Series B - Solugen,https://www.crunchbase.com/funding_round/solugen-series-b--6b1d80ad,Solugen,https://www.crunchbase.com/organization/solugen,Series B,32000000,USD,32000000,2019-05-22,,,,"Solugen is a specialty chemicals ​manufacturer creating chemistries that are safe, cost-effective, and environmentally-friendly.","Biopharma, Biotechnology, GreenTech, Manufacturing","Houston, Texas, United States, North America",https://www.solugentech.com/,$1M to $10M,Early Stage Venture,"Fifty Years, Founders Fund, KdT Ventures, Refactor Capital, Y Combinator"
Series C - People.ai,https://www.crunchbase.com/funding_round/people-ai-series-c--601a9eb6,People.ai,https://www.crunchbase.com/organization/people-ai,Series C,60000000,USD,60000000,2019-05-21,440000000,USD,440000000,"People is an AI platform for enterprise sales, marketing, and customer success that uncovers every revenue opportunity from every customer.","Artificial Intelligence, Intelligent Systems, Machine Learning, Marketing, Predictive Analytics, Sales","San Francisco, California, United States, North America",https://people.ai/,$10M to $50M,Late Stage Venture,"Andreessen Horowitz, Frank Slootman, Frontline Ventures, GGV Capital, Godfrey Sullivan, ICONIQ Capital, John Thompson, Lightspeed Venture Partners, Y Combinator"
Series A - Feather,https://www.crunchbase.com/funding_round/feather-2-series-a--1b130f46,Feather,https://www.crunchbase.com/organization/feather-2,Series A,12500000,USD,12500000,2019-05-15,,,,Feather is an online furniture rental startup that designs and manufactures all pieces of furniture and home decor available for rent.,"Furniture, Home Decor, Home Renovation, Rental","New York, New York, United States, North America",http://www.livefeather.com,$1M to $10M,Early Stage Venture,"Bain Capital Ventures, Fuel Capital, Kleiner Perkins, Peak State Ventures, PJC, Scott Belsky, Spark Capital, Y Combinator"
Seed Round - Mobot,https://www.crunchbase.com/funding_round/team-mobot-seed--835c594d,Mobot,https://www.crunchbase.com/organization/team-mobot,Seed,3000000,USD,3000000,2019-05-13,,,,Mobot is an on demand testing platform - powered by computer vision and robots - for mobile apps on actual devices.,"Mobile Apps, Robotics, Software","New York, New York, United States, North America",https://www.teammobot.com/,$1M to $10M,Seed,"Bling Capital, Newark Venture Partners, Primary Venture Partners, RRE Ventures, Sam Meek, Y Combinator"
Series A - Volansi,https://www.crunchbase.com/funding_round/volans-i-series-a--73e9ca12,Volansi,https://www.crunchbase.com/organization/volans-i,Series A,20000000,USD,20000000,2019-05-13,,,,"Volansi is a developer of logistics solutions through autonomous drone deliveries that facilitate long range, time-critical shipments.","Delivery, Drones, Logistics, Transportation","Concord, California, United States, North America",https://volansi.com/,$1M to $10M,Early Stage Venture,"Lightspeed Venture Partners, Y Combinator"
Series A - MedCrypt,https://www.crunchbase.com/funding_round/medcrypt-series-a--5d104311,MedCrypt,https://www.crunchbase.com/organization/medcrypt,Series A,6300000,USD,6300000,2019-05-07,,,,MedCrypt is a medical device company that provides data security as a service to medical device OEMs.,"Health Care, Medical Device, Security","Encinitas, California, United States, North America",https://www.medcrypt.co,$1M to $10M,Early Stage Venture,"Eniac Ventures, Section 32, Y Combinator"
Angel Round - Baijian Test,https://www.crunchbase.com/funding_round/baijian-test-angel--2a4b6700,Baijian Test,https://www.crunchbase.com/organization/baijian-test,Angel,10000000,USD,10000000,2019-05-06,,,,Baijian Test is a well-known B2B testing e-commerce service platform in China.,"E-Commerce, Internet","Shanghai, Shanghai, China, Asia",http://www.baijiantest.com/,,Seed,Y Combinator
Series B - Sendbird,https://www.crunchbase.com/funding_round/sendbird-series-b--4114c5b2,Sendbird,https://www.crunchbase.com/organization/sendbird,Series B,102000000,USD,102000000,2019-05-06,250000000,USD,250000000,"Sendbird developed a messaging-as-a-service API that provides chat, voice, and video messaging for mobile apps and websites.","Developer APIs, Messaging, Mobile, Video Chat","San Mateo, California, United States, North America",https://sendbird.com,$10M to $50M,Late Stage Venture,"August Capital, FundersClub, ICONIQ Capital, Shasta Ventures, Tiger Global Management, Y Combinator"
Series A - WorldCover,https://www.crunchbase.com/funding_round/worldcover-series-a--7088cff6,WorldCover,https://www.crunchbase.com/organization/worldcover,Series A,6000000,USD,6000000,2019-05-03,,,,"WorldCover protects farmers around the world from droughts, by offering satellite-enabled insurance delivered with mobile money.","Financial Services, Impact Investing, Insurance, Social Entrepreneurship","New York, New York, United States, North America",http://worldcovr.com,$1M to $10M,Early Stage Venture,"Alumni Ventures Group, EchoVC Partners, MS&AD Ventures, Western Technology Investment, Y Combinator"
Seed Round - Handle,https://www.crunchbase.com/funding_round/handle-com-seed--d457c5d9,Handle,https://www.crunchbase.com/organization/handle-com,Seed,4500000,USD,4500000,2019-05-01,,,,Simplifying construction financial management.,"Construction, Data Integration, Financial Services, FinTech, SaaS, Software","San Francisco, California, United States, North America",http://handle.com/,$10M to $50M,Seed,"Burleson + Company, Daintree.VC, Eddy Lu, Elefund, Friále, Global Founders Capital, Liquid 2 Ventures, Paul Buchheit, Ralph Gootee, Soma Capital, Tracy Young, William Hockey, Y Combinator, Zigg Capital"
